# Energy_1	Intensity_1
8.078751500600239979e+02	1.033809823889146433e-02
8.078991596638655892e+02	1.032873409882213364e-02
8.079231692677070669e+02	1.032011321653783335e-02
8.079471788715486582e+02	1.031214430322788256e-02
8.079711884753901359e+02	1.030470605597616843e-02
8.079951980792317272e+02	1.029764826864798359e-02
8.080192076830732049e+02	1.029079385123793725e-02
8.080432172869147962e+02	1.028394171669011481e-02
8.080672268907562739e+02	1.027687046869738170e-02
8.080912364945978652e+02	1.026934279831451247e-02
8.081152460984393429e+02	1.026111047191199770e-02
8.081392557022809342e+02	1.025191976888669906e-02
8.081632653061224119e+02	1.024151720577255384e-02
8.081872749099640032e+02	1.022965536535907355e-02
8.082112845138054809e+02	1.021609863668605095e-02
8.082352941176470722e+02	1.020062866590812529e-02
8.082593037214885499e+02	1.018304932040244547e-02
8.082833133253301412e+02	1.016319098014022322e-02
8.083073229291716189e+02	1.014091399170328860e-02
8.083313325330132102e+02	1.011611115113033796e-02
8.083553421368546879e+02	1.008870912096046339e-02
8.083793517406962792e+02	1.005866873255421151e-02
8.084033613445378705e+02	1.002598417448946795e-02
8.084273709483793482e+02	9.990681118545223505e-03
8.084513805522209395e+02	9.952813883284386196e-03
8.084753901560624172e+02	9.912461778402619286e-03
8.084993997599040085e+02	9.869724808087060666e-03
8.085234093637454862e+02	9.824718936532708669e-03
8.085474189675870775e+02	9.777571132214672028e-03
8.085714285714285552e+02	9.728414409125087439e-03
8.085954381752701465e+02	9.677383073437448302e-03
8.086194477791116242e+02	9.624608364198768140e-03
8.086434573829532155e+02	9.570214648496538218e-03
8.086674669867946932e+02	9.514316297292572597e-03
8.086914765906362845e+02	9.457015330103754266e-03
8.087154861944777622e+02	9.398399877232047409e-03
8.087394957983193535e+02	9.338543469386860474e-03
8.087635054021608312e+02	9.277505128067365867e-03
8.087875150060024225e+02	9.215330197364510895e-03
8.088115246098439002e+02	9.152051829901735464e-03
8.088355342136854915e+02	9.087693017096786646e-03
8.088595438175269692e+02	9.022269037129831623e-03
8.088835534213685605e+02	8.955790183050458403e-03
8.089075630252100382e+02	8.888264628286375937e-03
8.089315726290516295e+02	8.819701287267951717e-03
8.089555822328931072e+02	8.750112534717422244e-03
8.089795918367346985e+02	8.679516658070087973e-03
8.090036014405761762e+02	8.607939933112731395e-03
8.090276110444177675e+02	8.535418232731873181e-03
8.090516206482593589e+02	8.461998101986752466e-03
8.090756302521008365e+02	8.387737258678347116e-03
8.090996398559424279e+02	8.312704506083845590e-03
8.091236494597839055e+02	8.236979072290590356e-03
8.091476590636254969e+02	8.160649417195889668e-03
8.091716686674669745e+02	8.083811572330920278e-03
8.091956782713085659e+02	8.006567098912387853e-03
8.092196878751500435e+02	7.929020764853911274e-03
8.092436974789916349e+02	7.851278051150338902e-03
8.092677070828331125e+02	7.773442601757589270e-03
8.092917166866747039e+02	7.695613728939422298e-03
8.093157262905161815e+02	7.617884078548561866e-03
8.093397358943577728e+02	7.540337547689529400e-03
8.093637454981992505e+02	7.463047531732777164e-03
8.093877551020408418e+02	7.386075559868838548e-03
8.094117647058823195e+02	7.309470359449446973e-03
8.094357743097239108e+02	7.233267370283285626e-03
8.094597839135653885e+02	7.157488711678299670e-03
8.094837935174069798e+02	7.082143587978972747e-03
8.095078031212484575e+02	7.007229103045812570e-03
8.095318127250900488e+02	6.932731440801102353e-03
8.095558223289315265e+02	6.858627357723052521e-03
8.095798319327731178e+02	6.784885924047429767e-03
8.096038415366145955e+02	6.711470443463082858e-03
8.096278511404561868e+02	6.638340476329340073e-03
8.096518607442976645e+02	6.565453889025536956e-03
8.096758703481392558e+02	6.492768852142495779e-03
8.096998799519808472e+02	6.420245713040700040e-03
8.097238895558223248e+02	6.347848673997072248e-03
8.097478991596639162e+02	6.275547215804400634e-03
8.097719087635053938e+02	6.203317218176538327e-03
8.097959183673469852e+02	6.131141742328108379e-03
8.098199279711884628e+02	6.059011457082347230e-03
8.098439375750300542e+02	5.986924707023341154e-03
8.098679471788715318e+02	5.914887238575829848e-03
8.098919567827131232e+02	5.842911616391438002e-03
8.099159663865546008e+02	5.771016376965517301e-03
8.099399759903961922e+02	5.699224978034306451e-03
8.099639855942376698e+02	5.627564610244710497e-03
8.099879951980792612e+02	5.556064941368655218e-03
8.100120048019207388e+02	5.484756862803340412e-03
8.100360144057623302e+02	5.413671303441479517e-03
8.100600240096038078e+02	5.342838167710451357e-03
8.100840336134453992e+02	5.272285443411755916e-03
8.101080432172868768e+02	5.202038511864200306e-03
8.101320528211284682e+02	5.132119678775239231e-03
8.101560624249699458e+02	5.062547930237885560e-03
8.101800720288115372e+02	4.993338905201321828e-03
8.102040816326530148e+02	4.924505064463639316e-03
8.102280912364946062e+02	4.856056027261983557e-03
8.102521008403360838e+02	4.787999040242779843e-03
8.102761104441776752e+02	4.720339540102999262e-03
8.103001200480191528e+02	4.653081770411637147e-03
8.103241296518607442e+02	4.586229414769229205e-03
8.103481392557023355e+02	4.519786212123248249e-03
8.103721488595438132e+02	4.453756525220630563e-03
8.103961584633854045e+02	4.388145839297106186e-03
8.104201680672268822e+02	4.322961174643947038e-03
8.104441776710684735e+02	4.258211403172024005e-03
8.104681872749099512e+02	4.193907465110613408e-03
8.104921968787515425e+02	4.130062487233616617e-03
8.105162064825930202e+02	4.066691808300352748e-03
8.105402160864346115e+02	4.003812920638382192e-03
8.105642256902760892e+02	3.941445338974807443e-03
8.105882352941176805e+02	3.879610408808462692e-03
8.106122448979591582e+02	3.818331066933067491e-03
8.106362545018007495e+02	3.757631566329511924e-03
8.106602641056422272e+02	3.697537176724509465e-03
8.106842737094838185e+02	3.638073870842795793e-03
8.107082833133252961e+02	3.579268004929419753e-03
8.107322929171668875e+02	3.521146000634524723e-03
8.107563025210083651e+02	3.463734033948188875e-03
8.107803121248499565e+02	3.407057735630558432e-03
8.108043217286914341e+02	3.351141906546382856e-03
8.108283313325330255e+02	3.296010250500334710e-03
8.108523409363745031e+02	3.241685126568288628e-03
8.108763505402160945e+02	3.188187322501628146e-03
8.109003601440575721e+02	3.135535850508774144e-03
8.109243697478991635e+02	3.083747766546294719e-03
8.109483793517406411e+02	3.032838014143617641e-03
8.109723889555822325e+02	2.982819293705814712e-03
8.109963985594238238e+02	2.933701958163198020e-03
8.110204081632653015e+02	2.885493935748031837e-03
8.110444177671068928e+02	2.838200680564936362e-03
8.110684273709483705e+02	2.791825151476813247e-03
8.110924369747899618e+02	2.746367819645968277e-03
8.111164465786314395e+02	2.701826704844759869e-03
8.111404561824730308e+02	2.658197440375840992e-03
8.111644657863145085e+02	2.615473366110413356e-03
8.111884753901560998e+02	2.573645648759021604e-03
8.112124849939975775e+02	2.532703428029308475e-03
8.112364945978391688e+02	2.492633986801471007e-03
8.112605042016806465e+02	2.453422942875815860e-03
8.112845138055222378e+02	2.415054459236200095e-03
8.113085234093637155e+02	2.377511469158554575e-03
8.113325330132053068e+02	2.340775911911873071e-03
8.113565426170467845e+02	2.304828974293736486e-03
8.113805522208883758e+02	2.269651332860046083e-03
8.114045618247298535e+02	2.235223391491516446e-03
8.114285714285714448e+02	2.201525508924645665e-03
8.114525810324129225e+02	2.168538211085499143e-03
8.114765906362545138e+02	2.136242383508563884e-03
8.115006002400959915e+02	2.104619439790586608e-03
8.115246098439375828e+02	2.073651462891111432e-03
8.115486194477790605e+02	2.043321317103222439e-03
8.115726290516206518e+02	2.013612729621397281e-03
8.115966386554621295e+02	1.984510341762976953e-03
8.116206482593037208e+02	1.955999730989430377e-03
8.116446578631453121e+02	1.928067405860055955e-03
8.116686674669867898e+02	1.900700776882640426e-03
8.116926770708283811e+02	1.873888106863720116e-03
8.117166866746698588e+02	1.847618444783060950e-03
8.117406962785114501e+02	1.821881547417468798e-03
8.117647058823529278e+02	1.796667792926876775e-03
8.117887154861945191e+02	1.771968090414331905e-03
8.118127250900359968e+02	1.747773789112830843e-03
8.118367346938775881e+02	1.724076590374456304e-03
8.118607442977190658e+02	1.700868465082205948e-03
8.118847539015606571e+02	1.678141578511368982e-03
8.119087635054021348e+02	1.655888224072698004e-03
8.119327731092437261e+02	1.634100766803732582e-03
8.119567827130852038e+02	1.612771596962504642e-03
8.119807923169267951e+02	1.591893093635898121e-03
8.120048019207682728e+02	1.571457597913131178e-03
8.120288115246098641e+02	1.551457394897095719e-03
8.120528211284513418e+02	1.531884703630080266e-03
8.120768307322929331e+02	1.512731673890281917e-03
8.121008403361344108e+02	1.493990388761640446e-03
8.121248499399760021e+02	1.475652871881754551e-03
8.121488595438174798e+02	1.457711098318516078e-03
8.121728691476590711e+02	1.440157008104713150e-03
8.121968787515005488e+02	1.422982521560449930e-03
8.122208883553421401e+02	1.406179555646009478e-03
8.122448979591836178e+02	1.389740040705390216e-03
8.122689075630252091e+02	1.373655937076392062e-03
8.122929171668668005e+02	1.357919251152536451e-03
8.123169267707082781e+02	1.342522050581389194e-03
8.123409363745498695e+02	1.327456478371398995e-03
8.123649459783913471e+02	1.312714765754092495e-03
8.123889555822329385e+02	1.298289243709906419e-03
8.124129651860744161e+02	1.284172353114930182e-03
8.124369747899160075e+02	1.270356653503435223e-03
8.124609843937574851e+02	1.256834830468206215e-03
8.124849939975990765e+02	1.243599701739504142e-03
8.125090036014405541e+02	1.230644221995117523e-03
8.125330132052821455e+02	1.217961486460561980e-03
8.125570228091236231e+02	1.205544733361135941e-03
8.125810324129652145e+02	1.193387345288009736e-03
8.126050420168066921e+02	1.181482849540120084e-03
8.126290516206482835e+02	1.169824917502989680e-03
8.126530612244897611e+02	1.158407363126040491e-03
8.126770708283313525e+02	1.147224140561671967e-03
8.127010804321728301e+02	1.136269341033089870e-03
8.127250900360144215e+02	1.125537189003419708e-03
8.127490996398558991e+02	1.115022037726312110e-03
8.127731092436974905e+02	1.104718364267918322e-03
8.127971188475389681e+02	1.094620764101284557e-03
8.128211284513805595e+02	1.084723945386828611e-03
8.128451380552220371e+02	1.075022723066102999e-03
8.128691476590636285e+02	1.065512012909819711e-03
8.128931572629051061e+02	1.056186825674728215e-03
8.129171668667466975e+02	1.047042261536369799e-03
8.129411764705882888e+02	1.038073504975338705e-03
8.129651860744297664e+02	1.029275820302066793e-03
8.129891956782713578e+02	1.020644548008252731e-03
8.130132052821128354e+02	1.012175102130570417e-03
8.130372148859544268e+02	1.003862968802465014e-03
8.130612244897959044e+02	9.957037061514924410e-04
8.130852340936374958e+02	9.876929456715353040e-04
8.131092436974789734e+02	9.798263951601865213e-04
8.131332533013205648e+02	9.720998432616319946e-04
8.131572629051620424e+02	9.645091655947219669e-04
8.131812725090036338e+02	9.570503323762209269e-04
8.132052821128451114e+02	9.497194173729095815e-04
8.132292917166867028e+02	9.425126079370678249e-04
8.132533013205281804e+02	9.354262158028010289e-04
8.132773109243697718e+02	9.284566882509708930e-04
8.133013205282112494e+02	9.216006191944225816e-04
8.133253301320528408e+02	9.148547596984317595e-04
8.133493397358943184e+02	9.082160274387513508e-04
8.133733493397359098e+02	9.016815146150252780e-04
8.133973589435773874e+02	8.952484938819935340e-04
8.134213685474189788e+02	8.889144219341294341e-04
8.134453781512604564e+02	8.826769404774622825e-04
8.134693877551020478e+02	8.765338744396667043e-04
8.134933973589436391e+02	8.704832273982661449e-04
8.135174069627851168e+02	8.645231743379509391e-04
8.135414165666265944e+02	8.586520519723918896e-04
8.135654261704681858e+02	8.528683469749476958e-04
8.135894357743097771e+02	8.471706825489569784e-04
8.136134453781512548e+02	8.415578038270958615e-04
8.136374549819928461e+02	8.360285626177114786e-04
8.136614645858343238e+02	8.305819020143380546e-04
8.136854741896759151e+02	8.252168413548192916e-04
8.137094837935173928e+02	8.199324619629306870e-04
8.137334933973589841e+02	8.147278940336023659e-04
8.137575030012004618e+02	8.096023049388314336e-04
8.137815126050420531e+02	8.045548891416051457e-04
8.138055222088835308e+02	7.995848598153363273e-04
8.138295318127251221e+02	7.946914421817570691e-04
8.138535414165665998e+02	7.898738685048484068e-04
8.138775510204081911e+02	7.851313746154339442e-04
8.139015606242496688e+02	7.804631977923966223e-04
8.139255702280912601e+02	7.758685757929499735e-04
8.139495798319327378e+02	7.713467468059596399e-04
8.139735894357743291e+02	7.668969500982039797e-04
8.139975990396158068e+02	7.625184271318610285e-04
8.140216086434573981e+02	7.582104229506100206e-04
8.140456182472988758e+02	7.539721876587986539e-04
8.140696278511404671e+02	7.498029778507160235e-04
8.140936374549819448e+02	7.457020578822160526e-04
8.141176470588235361e+02	7.416687009123498764e-04
8.141416566626651274e+02	7.377021896760373740e-04
8.141656662665066051e+02	7.338018169782343754e-04
8.141896758703480828e+02	7.299668859243327789e-04
8.142136854741896741e+02	7.261967099199542275e-04
8.142376950780312654e+02	7.224906124855585846e-04
8.142617046818727431e+02	7.188479269378045050e-04
8.142857142857143344e+02	7.152679959909420725e-04
8.143097238895558121e+02	7.117501713287066817e-04
8.143337334933974034e+02	7.082938131911867274e-04
8.143577430972388811e+02	7.048982900131122928e-04
8.143817527010804724e+02	7.015629781410001381e-04
8.144057623049219501e+02	6.982872616473536492e-04
8.144297719087635414e+02	6.950705322514562313e-04
8.144537815126050191e+02	6.919121893486811963e-04
8.144777911164466104e+02	6.888116401438895047e-04
8.145018007202880881e+02	6.857682998796570334e-04
8.145258103241296794e+02	6.827815921466333024e-04
8.145498199279711571e+02	6.798509492613034237e-04
8.145738295318127484e+02	6.769758126954986957e-04
8.145978391356542261e+02	6.741556335420561229e-04
8.146218487394958174e+02	6.713898730018679449e-04
8.146458583433372951e+02	6.686780028788450814e-04
8.146698679471788864e+02	6.660195060710122524e-04
8.146938775510203641e+02	6.634138770477978437e-04
8.147178871548619554e+02	6.608606223054658236e-04
8.147418967587034331e+02	6.583592607944783147e-04
8.147659063625450244e+02	6.559093243142911185e-04
8.147899159663866158e+02	6.535103578726402093e-04
8.148139255702280934e+02	6.511619200077182644e-04
8.148379351740695711e+02	6.488635830727817458e-04
8.148619447779111624e+02	6.466149334836897604e-04
8.148859543817527538e+02	6.444155719306125319e-04
8.149099639855942314e+02	6.422651135557371242e-04
8.149339735894358228e+02	6.401631880992116790e-04
8.149579831932773004e+02	6.381094400158773437e-04
8.149819927971188918e+02	6.361035285654982867e-04
8.150060024009603694e+02	6.341451278792959324e-04
8.150300120048019608e+02	6.322339270056056898e-04
8.150540216086434384e+02	6.303696299374285904e-04
8.150780312124850298e+02	6.285519556245488734e-04
8.151020408163265074e+02	6.267806379727880548e-04
8.151260504201680988e+02	6.250554258328027335e-04
8.151500600240095764e+02	6.233760829806908165e-04
8.151740696278511678e+02	6.217423880924901084e-04
8.151980792316926454e+02	6.201541347145150818e-04
8.152220888355342368e+02	6.186111312312889956e-04
8.152460984393757144e+02	6.171132008326809691e-04
8.152701080432173057e+02	6.156601814817193796e-04
8.152941176470587834e+02	6.142519258843975915e-04
8.153181272509003747e+02	6.128883014626620345e-04
8.153421368547418524e+02	6.115691903316613056e-04
8.153661464585834437e+02	6.102944892822198238e-04
8.153901560624249214e+02	6.090641097693999311e-04
8.154141656662665127e+02	6.078779779079292699e-04
8.154381752701081041e+02	6.067360344752032635e-04
8.154621848739495817e+02	6.056382349224850338e-04
8.154861944777910594e+02	6.045845493948769469e-04
8.155102040816326507e+02	6.035749627605868075e-04
8.155342136854742421e+02	6.026094746499620651e-04
8.155582232893157197e+02	6.016880995047254937e-04
8.155822328931573111e+02	6.008108666378267305e-04
8.156062424969987887e+02	5.999778203042807926e-04
8.156302521008403801e+02	5.991890197833642630e-04
8.156542617046818577e+02	5.984445394725013438e-04
8.156782713085234491e+02	5.977444689931845538e-04
8.157022809123649267e+02	5.970889133092505607e-04
8.157262905162065181e+02	5.964779928578321788e-04
8.157503001200479957e+02	5.959118436933141805e-04
8.157743097238895871e+02	5.953906176446122165e-04
8.157983193277310647e+02	5.949144824861086729e-04
8.158223289315726561e+02	5.944836221225821083e-04
8.158463385354141337e+02	5.940982367884783000e-04
8.158703481392557251e+02	5.937585432618863257e-04
8.158943577430972027e+02	5.934647750935921010e-04
8.159183673469387941e+02	5.932171828516032662e-04
8.159423769507802717e+02	5.930160343815561166e-04
8.159663865546218631e+02	5.928616150834334873e-04
8.159903961584633407e+02	5.927542282050471140e-04
8.160144057623049321e+02	5.926941951527602177e-04
8.160384153661464097e+02	5.926818558199489382e-04
8.160624249699880011e+02	5.927175689337328994e-04
8.160864345738295924e+02	5.928017124205303429e-04
8.161104441776710701e+02	5.929346837910175541e-04
8.161344537815125477e+02	5.931169005451196810e-04
8.161584633853541391e+02	5.933488005976742538e-04
8.161824729891957304e+02	5.936308427254565227e-04
8.162064825930372081e+02	5.939635070362857651e-04
8.162304921968787994e+02	5.943472954609763841e-04
8.162545018007202771e+02	5.947827322689273237e-04
8.162785114045618684e+02	5.952703646081981912e-04
8.163025210084033461e+02	5.958107630709524568e-04
8.163265306122449374e+02	5.964045222852042659e-04
8.163505402160864151e+02	5.970522615338435613e-04
8.163745498199280064e+02	5.977546254019756866e-04
8.163985594237694841e+02	5.985122844536524102e-04
8.164225690276110754e+02	5.993259359391363587e-04
8.164465786314525531e+02	6.001963045338932178e-04
8.164705882352941444e+02	6.011241431105634114e-04
8.164945978391356221e+02	6.021102335452373959e-04
8.165186074429772134e+02	6.031553875594107463e-04
8.165426170468186911e+02	6.042604475990770701e-04
8.165666266506602824e+02	6.054262877524786918e-04
8.165906362545017600e+02	6.066538147081096443e-04
8.166146458583433514e+02	6.079439687546524555e-04
8.166386554621848290e+02	6.092977248246014528e-04
8.166626650660264204e+02	6.107160935834073795e-04
8.166866746698678980e+02	6.122001225660840453e-04
8.167106842737094894e+02	6.137508973632832196e-04
8.167346938775510807e+02	6.153695428589615012e-04
8.167587034813925584e+02	6.170572245218444328e-04
8.167827130852340360e+02	6.188151497530153169e-04
8.168067226890756274e+02	6.206445692920377214e-04
8.168307322929172187e+02	6.225467786841480580e-04
8.168547418967586964e+02	6.245231198111735526e-04
8.168787515006002877e+02	6.265749824889224346e-04
8.169027611044417654e+02	6.287038061339424644e-04
8.169267707082833567e+02	6.309110815026563535e-04
8.169507803121248344e+02	6.331983525060038429e-04
8.169747899159664257e+02	6.355672181028647295e-04
8.169987995198079034e+02	6.380193342756598643e-04
8.170228091236494947e+02	6.405564160916737276e-04
8.170468187274909724e+02	6.431802398537612335e-04
8.170708283313325637e+02	6.458926453442604678e-04
8.170948379351740414e+02	6.486955381660636016e-04
8.171188475390156327e+02	6.515908921849271340e-04
8.171428571428571104e+02	6.545807520772560333e-04
8.171668667466987017e+02	6.576672359877105099e-04
8.171908763505401794e+02	6.608525383011414761e-04
8.172148859543817707e+02	6.641389325334432501e-04
8.172388955582232484e+02	6.675287743460578925e-04
8.172629051620648397e+02	6.710245046889646561e-04
8.172869147659063174e+02	6.746286530770552502e-04
8.173109243697479087e+02	6.783438410048925511e-04
8.173349339735893864e+02	6.821727855048920208e-04
8.173589435774309777e+02	6.861183028539858059e-04
8.173829531812725691e+02	6.901833124338317650e-04
8.174069627851140467e+02	6.943708407495824018e-04
8.174309723889555244e+02	6.986840256121726279e-04
8.174549819927971157e+02	7.031261204888985790e-04
8.174789915966387071e+02	7.077004990269254855e-04
8.175030012004801847e+02	7.124106597540839567e-04
8.175270108043217760e+02	7.172602309609572282e-04
8.175510204081632537e+02	7.222529757678632610e-04
8.175750300120048450e+02	7.273927973798090902e-04
8.175990396158463227e+02	7.326837445318016943e-04
8.176230492196879140e+02	7.381300171261729118e-04
8.176470588235293917e+02	7.437359720625829132e-04
8.176710684273709830e+02	7.495061292603025921e-04
8.176950780312124607e+02	7.554451778710056728e-04
8.177190876350540520e+02	7.615579826788045938e-04
8.177430972388955297e+02	7.678495906824769164e-04
8.177671068427371210e+02	7.743252378527194779e-04
8.177911164465785987e+02	7.809903560549208597e-04
8.178151260504201900e+02	7.878505801252189003e-04
8.178391356542616677e+02	7.949117550844438974e-04
8.178631452581032590e+02	8.021799434710682845e-04
8.178871548619447367e+02	8.096614327702221503e-04
8.179111644657863280e+02	8.173627429113927484e-04
8.179351740696278057e+02	8.252906338022738012e-04
8.179591836734693970e+02	8.334521128606477364e-04
8.179831932773108747e+02	8.418544424998948604e-04
8.180072028811524660e+02	8.505051475166870061e-04
8.180312124849940574e+02	8.594120223218388666e-04
8.180552220888355350e+02	8.685831379467956167e-04
8.180792316926770127e+02	8.780268487491014497e-04
8.181032412965186040e+02	8.877517987301272772e-04
8.181272509003601954e+02	8.977669273675944290e-04
8.181512605042016730e+02	9.080814748538266513e-04
8.181752701080432644e+02	9.187049866181794125e-04
8.181992797118847420e+02	9.296473169989402522e-04
8.182232893157263334e+02	9.409186319160661380e-04
8.182472989195678110e+02	9.525294103813008008e-04
8.182713085234094024e+02	9.644904446669682078e-04
8.182953181272508800e+02	9.768128389386003096e-04
8.183193277310924714e+02	9.895080061400490269e-04
8.183433373349339490e+02	1.002587662902403856e-03
8.183673469387755404e+02	1.016063822230481176e-03
8.183913565426170180e+02	1.029948783702453559e-03
8.184153661464586094e+02	1.044255120899510681e-03
8.184393757503000870e+02	1.058995665763574987e-03
8.184633853541416784e+02	1.074183489561865478e-03
8.184873949579831560e+02	1.089831880117689972e-03
8.185114045618247474e+02	1.105954314947937226e-03
8.185354141656662250e+02	1.122564429929387821e-03
8.185594237695078164e+02	1.139675983099517525e-03
8.185834333733492940e+02	1.157302813183669083e-03
8.186074429771908854e+02	1.175458792431778067e-03
8.186314525810323630e+02	1.194157773346251131e-03
8.186554621848739544e+02	1.213413528891359736e-03
8.186794717887155457e+02	1.233239685797994688e-03
8.187034813925570234e+02	1.253649650620079856e-03
8.187274909963985010e+02	1.274656528265508690e-03
8.187515006002400924e+02	1.296273032820965260e-03
8.187755102040816837e+02	1.318511390620607767e-03
8.187995198079231614e+02	1.341383235677921651e-03
8.188235294117647527e+02	1.364899497809132604e-03
8.188475390156062304e+02	1.389070284025254983e-03
8.188715486194478217e+02	1.413904754052451021e-03
8.188955582232892993e+02	1.439410991147156010e-03
8.189195678271308907e+02	1.465595869688711764e-03
8.189435774309723683e+02	1.492464921336623734e-03
8.189675870348139597e+02	1.520022201806064044e-03
8.189915966386554373e+02	1.548270160514437490e-03
8.190156062424970287e+02	1.577209515450745661e-03
8.190396158463385063e+02	1.606839135587680720e-03
8.190636254501800977e+02	1.637155932965895242e-03
8.190876350540215753e+02	1.668154766213261709e-03
8.191116446578631667e+02	1.699828356712629286e-03
8.191356542617046443e+02	1.732167217910424465e-03
8.191596638655462357e+02	1.765159597397202322e-03
8.191836734693877133e+02	1.798791430440722016e-03
8.192076830732293047e+02	1.833046302686216003e-03
8.192316926770707823e+02	1.867905418845869229e-03
8.192557022809123737e+02	1.903347573481821604e-03
8.192797118847538513e+02	1.939349119545479136e-03
8.193037214885954427e+02	1.975883930262671475e-03
8.193277310924370340e+02	2.012923350320666802e-03
8.193517406962785117e+02	2.050436133155785542e-03
8.193757503001199893e+02	2.088388362455340531e-03
8.193997599039615807e+02	2.126743357725925220e-03
8.194237695078031720e+02	2.165461565846505537e-03
8.194477791116446497e+02	2.204500442789700601e-03
8.194717887154862410e+02	2.243814332002009443e-03
8.194957983193277187e+02	2.283354348122128372e-03
8.195198079231693100e+02	2.323068276632016520e-03
8.195438175270107877e+02	2.362900501549817980e-03
8.195678271308523790e+02	2.402791974296833357e-03
8.195918367346938567e+02	2.442680237351318312e-03
8.196158463385354480e+02	2.482499516229801518e-03
8.196398559423769257e+02	2.522180892734554852e-03
8.196638655462185170e+02	2.561652571313607300e-03
8.196878751500599947e+02	2.600840248845751827e-03
8.197118847539015860e+02	2.639667596226464089e-03
8.197358943577430637e+02	2.678056857817062448e-03
8.197599039615846550e+02	2.715929572132970513e-03
8.197839135654261327e+02	2.753207414075335355e-03
8.198079231692677240e+02	2.789813155534237327e-03
8.198319327731092017e+02	2.825671737295215851e-03
8.198559423769507930e+02	2.860711440870664351e-03
8.198799519807922707e+02	2.894865144201617165e-03
8.199039615846338620e+02	2.928071640235117932e-03
8.199279711884753397e+02	2.960276992350600531e-03
8.199519807923169310e+02	2.991435895729674648e-03
8.199759903961585223e+02	3.021513009353032214e-03
8.200000000000000000e+02	3.050484219732623164e-03
8.200240096038415913e+02	3.078337795138821106e-03
8.200480192076830690e+02	3.105075388339012966e-03
8.200720288115246603e+02	3.130712847040416445e-03
8.200960384153661380e+02	3.155280794531538976e-03
8.201200480192077293e+02	3.178824948496488181e-03
8.201440576230492070e+02	3.201406153503907458e-03
8.201680672268907983e+02	3.223100111926941250e-03
8.201920768307322760e+02	3.243996808532538523e-03
8.202160864345738673e+02	3.264199635049640658e-03
8.202400960384153450e+02	3.283824231965427626e-03
8.202641056422569363e+02	3.302997074875283715e-03
8.202881152460984140e+02	3.321853841258395456e-03
8.203121248499400053e+02	3.340537600027811919e-03
8.203361344537814830e+02	3.359196870256261208e-03
8.203601440576230743e+02	3.377983596960287393e-03
8.203841536614645520e+02	3.397051090805146712e-03
8.204081632653061433e+02	3.416551975335237797e-03
8.204321728691476210e+02	3.436636180260823920e-03
8.204561824729892123e+02	3.457449012969094574e-03
8.204801920768306900e+02	3.479129333352616853e-03
8.205042016806722813e+02	3.501807849834301031e-03
8.205282112845137590e+02	3.525605547638843793e-03
8.205522208883553503e+02	3.550632254354432662e-03
8.205762304921968280e+02	3.576985342978336677e-03
8.206002400960384193e+02	3.604748569161664914e-03
8.206242496998800107e+02	3.633991037363962229e-03
8.206482593037214883e+02	3.664766290091235178e-03
8.206722689075630797e+02	3.697111515222029857e-03
8.206962785114045573e+02	3.731046868448811577e-03
8.207202881152461487e+02	3.766574910835627371e-03
8.207442977190876263e+02	3.803680165131108262e-03
8.207683073229292177e+02	3.842328798457961530e-03
8.207923169267706953e+02	3.882468442982265049e-03
8.208163265306122867e+02	3.924028169796311971e-03
8.208403361344537643e+02	3.966918634174454970e-03
8.208643457382953557e+02	4.011032412247451766e-03
8.208883553421368333e+02	4.056244549680273169e-03
8.209123649459784247e+02	4.102413341875103814e-03
8.209363745498199023e+02	4.149381362370452818e-03
8.209603841536614937e+02	4.196976751376491239e-03
8.209843937575029713e+02	4.245014769799892312e-03
8.210084033613445627e+02	4.293299615830330727e-03
8.210324129651860403e+02	4.341626491491743477e-03
8.210564225690276317e+02	4.389783895964993569e-03
8.210804321728691093e+02	4.437556111560125340e-03
8.211044417767107007e+02	4.484725837665466674e-03
8.211284513805521783e+02	4.531076918598800525e-03
8.211524609843937696e+02	4.576397103809796106e-03
8.211764705882352473e+02	4.620480774043222473e-03
8.212004801920768386e+02	4.663131565431688497e-03
8.212244897959183163e+02	4.704164825389812316e-03
8.212484993997599076e+02	4.743409839696998212e-03
8.212725090036014990e+02	4.780711779034706524e-03
8.212965186074429766e+02	4.815933324923168772e-03
8.213205282112845680e+02	4.848955948633290255e-03
8.213445378151260456e+02	4.879680831172466746e-03
8.213685474189676370e+02	4.908029426687828684e-03
8.213925570228091146e+02	4.933943684440881237e-03
8.214165666266507060e+02	4.957385954872876865e-03
8.214405762304921836e+02	4.978338612448818777e-03
8.214645858343337750e+02	4.996803431542223145e-03
8.214885954381752526e+02	5.012800751603366765e-03
8.215126050420168440e+02	5.026368464642863056e-03
8.215366146458583216e+02	5.037560852411550154e-03
8.215606242496999130e+02	5.046447293577518978e-03
8.215846338535413906e+02	5.053110853838735372e-03
8.216086434573829820e+02	5.057646765409841254e-03
8.216326530612244596e+02	5.060160797693630079e-03
8.216566626650660510e+02	5.060767518947654683e-03
8.216806722689075286e+02	5.059588449802127248e-03
8.217046818727491200e+02	5.056750113612328359e-03
8.217286914765905976e+02	5.052381995489089485e-03
8.217527010804321890e+02	5.046614430756237585e-03
8.217767106842736666e+02	5.039576453584919229e-03
8.218007202881152580e+02	5.031393646546835491e-03
8.218247298919567356e+02	5.022186040671604637e-03
